nbchar;zcode;item type;text;codable;emitter;status;modification date;indent level;lateralite
6;Z99.C3.1L;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 126 bis 150 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.1M;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 151 bis 175 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.1N;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 176 bis 200 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.1O;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 201 bis 225 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.1P;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 226 bis 250 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.1Q;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 251 bis 275 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.1R;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 276 bis 300 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.1S;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 301 bis 350 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.1T;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 351 bis 400 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.1U;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 401 bis 450 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.1V;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 451 bis 500 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.1W;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 501 bis 600 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.1Y;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 601 bis 700 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.21;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 701 bis 800 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.22;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 801 bis 900 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.23;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 901 bis 1000 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.24;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 1001 bis 1100 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.25;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 1101 bis 1200 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.26;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 1201 bis 1300 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.27;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 1301 bis 1400 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.28;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 1401 bis 1500 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.2A;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 1501 bis 1600 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.2B;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 1601 bis 1700 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.2C;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 1701 bis 1800 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.2D;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 1801 bis 1900 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.2E;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 1901 bis 2000 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.2F;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 2001 bis 2100 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.2G;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 2101 bis 2200 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.2H;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 2201 bis 2300 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.2I;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 2301 bis 2400 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.2J;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 2401 bis 2500 Aufwandspunkte;oui;;0;;6;
6;Z99.C3.2K;T;Pflege-Komplexbehandlung bei Kindern und Jugendlichen, 2501 und mehr Aufwandspunkte;oui;;0;;6;
4;Z99.C4;T;Pflege-Komplexbehandlung bei Kleinkindern, nach Aufwandspunkten;non;;0;;4;
4;Z99.C4;N;"Mindestmerkmal Punkt 1, Altersgrenze: 
Dieser Kode gilt für Kleinkinder ab Beginn des 2. Lebensjahr bis zum vollendeten 6. Lebensjahr (grösser oder gleich 1 Jahr alt bis < 6).";non;;0;;4;
4;Z99.C4;N;"Mindestmerkmal Punkt 2, Leistungsgruppen: 
Es sind 7 Leistungsgruppen [Leistungsbereiche] definiert, die eines oder mehrere Pflegeinterventionsprofile (Leistungskomplexe, -bündel) beinhalten. 
Die Definition und Beschreibung der 7 Leistungsgruppen und deren Pflegeinterventionsprofile sind im Anhang «99.C4.- Pflege-Komplexbehandlung bei Kleinkindern» der CHOP beschrieben.";non;;0;;4;
5;Z99.C4.0;T;Detail der Subkategorie 99.C4;non;;0;;5;
6;Z99.C4.11;T;Pflege-Komplexbehandlung bei Kleinkindern, 2 bis 5 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.12;T;Pflege-Komplexbehandlung bei Kleinkindern, 6 bis 10 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.13;T;Pflege-Komplexbehandlung bei Kleinkindern, 11 bis 15 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.15;T;Pflege-Komplexbehandlung bei Kleinkindern, 16 bis 20 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.16;T;Pflege-Komplexbehandlung bei Kleinkindern, 21 bis 25 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.17;T;Pflege-Komplexbehandlung bei Kleinkindern, 26 bis 30 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.18;T;Pflege-Komplexbehandlung bei Kleinkindern, 31 bis 35 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1A;T;Pflege-Komplexbehandlung bei Kleinkindern, 36 bis 40 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1B;T;Pflege-Komplexbehandlung bei Kleinkindern, 41 bis 45 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1C;T;Pflege-Komplexbehandlung bei Kleinkindern, 46 bis 50 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1D;T;Pflege-Komplexbehandlung bei Kleinkindern, 51 bis 55 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1E;T;Pflege-Komplexbehandlung bei Kleinkindern, 56 bis 60 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1F;T;Pflege-Komplexbehandlung bei Kleinkindern, 61 bis 65 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1G;T;Pflege-Komplexbehandlung bei Kleinkindern, 66 bis 70 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1H;T;Pflege-Komplexbehandlung bei Kleinkindern, 71 bis 80 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1I;T;Pflege-Komplexbehandlung bei Kleinkindern, 81 bis 90 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1J;T;Pflege-Komplexbehandlung bei Kleinkindern, 91 bis 100 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1K;T;Pflege-Komplexbehandlung bei Kleinkindern, 101 bis 125 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1L;T;Pflege-Komplexbehandlung bei Kleinkindern, 126 bis 150 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1M;T;Pflege-Komplexbehandlung bei Kleinkindern, 151 bis 175 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1N;T;Pflege-Komplexbehandlung bei Kleinkindern, 176 bis 200 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1O;T;Pflege-Komplexbehandlung bei Kleinkindern, 201 bis 225 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1P;T;Pflege-Komplexbehandlung bei Kleinkindern, 226 bis 250 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1Q;T;Pflege-Komplexbehandlung bei Kleinkindern, 251 bis 275 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1R;T;Pflege-Komplexbehandlung bei Kleinkindern, 276 bis 300 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1S;T;Pflege-Komplexbehandlung bei Kleinkindern, 301 bis 350 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1T;T;Pflege-Komplexbehandlung bei Kleinkindern, 351 bis 400 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1U;T;Pflege-Komplexbehandlung bei Kleinkindern, 401 bis 450 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1V;T;Pflege-Komplexbehandlung bei Kleinkindern, 451 bis 500 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1W;T;Pflege-Komplexbehandlung bei Kleinkindern, 501 bis 600 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.1Y;T;Pflege-Komplexbehandlung bei Kleinkindern, 601 bis 700 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.21;T;Pflege-Komplexbehandlung bei Kleinkindern, 701 bis 800 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.22;T;Pflege-Komplexbehandlung bei Kleinkindern, 801 bis 900 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.23;T;Pflege-Komplexbehandlung bei Kleinkindern, 901 bis 1000 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.24;T;Pflege-Komplexbehandlung bei Kleinkindern, 1001 bis 1100 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.25;T;Pflege-Komplexbehandlung bei Kleinkindern, 1101 bis 1200 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.26;T;Pflege-Komplexbehandlung bei Kleinkindern, 1201 bis 1300 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.27;T;Pflege-Komplexbehandlung bei Kleinkindern, 1301 bis 1400 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.28;T;Pflege-Komplexbehandlung bei Kleinkindern, 1401 bis 1500 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.2A;T;Pflege-Komplexbehandlung bei Kleinkindern, 1501 bis 1600 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.2B;T;Pflege-Komplexbehandlung bei Kleinkindern, 1601 bis 1700 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.2C;T;Pflege-Komplexbehandlung bei Kleinkindern, 1701 bis 1800 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.2D;T;Pflege-Komplexbehandlung bei Kleinkindern, 1801 bis 1900 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.2E;T;Pflege-Komplexbehandlung bei Kleinkindern, 1901 bis 2000 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.2F;T;Pflege-Komplexbehandlung bei Kleinkindern, 2001 bis 2100 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.2G;T;Pflege-Komplexbehandlung bei Kleinkindern, 2101 bis 2200 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.2H;T;Pflege-Komplexbehandlung bei Kleinkindern, 2201 bis 2300 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.2I;T;Pflege-Komplexbehandlung bei Kleinkindern, 2301 bis 2400 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.2J;T;Pflege-Komplexbehandlung bei Kleinkindern, 2401 bis 2500 Aufwandspunkte;oui;;0;;6;
6;Z99.C4.2K;T;Pflege-Komplexbehandlung bei Kleinkindern, 2501 und mehr Aufwandspunkte;oui;;0;;6;
4;Z99.C5;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, nach Aufwandspunkten;non;;0;;4;
4;Z99.C5;X;Kode weglassen - Neonatologische Diagnostik und Überwachung auf einer Neonatal (Special, Intermediate, Intensive) Care Unit, nach Dauer (99.A8.-);non;;0;;4;
4;Z99.C5;N;"Mindestmerkmal Punkt 1, Altersgrenze: 
Dieser Kode gilt für Frühgeborene, Neugeborene und Säuglinge bis zum vollendeten 1. Lebensjahr (< 1 Jahr alt).";non;;0;;4;
4;Z99.C5;N;"Mindestmerkmal Punkt 2, Leistungsgruppen: 
Es sind 6 Leistungsgruppen (Leistungsbereiche) definiert, die ein oder mehrere Pflegeinterventionsprofile (Leistungskomplexe, -bündel) beinhalten. 
Die Definition und Beschreibung der 6 Leistungsgruppen und deren Pflegeinterventionsprofile sind im Anhang «99.C5.- Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen» der CHOP beschrieben.";non;;0;;4;
5;Z99.C5.0;T;Detail der Subkategorie 99.C5;non;;0;;5;
6;Z99.C5.11;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 2 bis 5 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.12;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 6 bis 10 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.13;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 11 bis 15 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.15;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 16 bis 20 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.16;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 21 bis 25 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.17;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 26 bis 30 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.18;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 31 bis 35 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1A;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 36 bis 40 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1B;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 41 bis 45 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1C;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 46 bis 50 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1D;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 51 bis 55 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1E;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 56 bis 60 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1F;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 61 bis 65 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1G;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 66 bis 70 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1H;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 71 bis 80 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1I;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 81 bis 90 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1J;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 91 bis 100 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1K;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 101 bis 125 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1L;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 126 bis 150 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1M;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 151 bis 175 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1N;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 176 bis 200 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1O;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 201 bis 225 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1P;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 226 bis 250 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1Q;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 251 bis 275 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1R;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 276 bis 300 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1S;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 301 bis 350 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1T;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 351 bis 400 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1U;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 401 bis 450 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1V;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 451 bis 500 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1W;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 501 bis 600 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.1Y;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 601 bis 700 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.21;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 701 bis 800 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.22;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 801 bis 900 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.23;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 901 bis 1000 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.24;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 1001 bis 1100 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.25;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 1101 bis 1200 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.26;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 1201 bis 1300 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.27;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 1301 bis 1400 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.28;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 1401 bis 1500 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.2A;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 1501 bis 1600 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.2B;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 1601 bis 1700 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.2C;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 1701 bis 1800 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.2D;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 1801 bis 1900 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.2E;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 1901 bis 2000 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.2F;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 2001 bis 2100 Aufwandspunkte;oui;;0;;6;
6;Z99.C5.2G;T;Pflege-Komplexbehandlung bei Frühgeborenen, Neugeborenen und Säuglingen, 2101 und mehr Aufwandspunkte;oui;;0;;6;
2;C17;T;Messinstrumente und Messungen (AA);non;;0;;1;
2;ZAA;T;Messinstrumente und Messungen;non;;0;;2;
3;ZAA.1;T;Messung der Activity of Daily Living [ADL];non;;0;;3;
4;ZAA.13;T;Items des ADL-Scores;non;;0;;4;
4;ZAA.13;X;Kode weglassen - Spinal Cord Independence Measure [SCIM] (AA.33.-);non;;0;;4;
4;ZAA.13;N;"Punkt 0, Referenzdokument: 
Für die Erfassung aller ADL-Items ist das Dokument «ANQ, Nationaler Verein für Qualitätsentwicklung in Spitälern und Kliniken, Bern, Charité, Universitätsmedizin Berlin, Institut für Medizinische Soziologie und Rehabilitationswissenschaft (2020): Überleitungstabelle FIM® bzw. EBI im CHOP Code ADL Score, V.1.0» massgeblich.
Link: www.anq.ch/uebersetzung-ADL";non;;0;;4;
4;ZAA.13;N;"Punkt 1, Anwendung: 
Folgende Kodes werden nur erfasst bei stationären Patientinnen / Patienten einer Abteilung für Rehabilitation.";non;;0;;4;
4;ZAA.13;N;"Punkt 2, Kurzbeschreibung: 
Die ADL-Items bilden den Grad der Unabhängigkeit der Patientin / des Patienten bei der Verrichtung von Alltagsfunktionen ab, strukturiert gemäss dem Katalog von ANQ [Nationaler Verein für Qualitätsentwicklung in Spitälern und Kliniken].";non;;0;;4;
4;ZAA.13;N;"Punkt 3, Erfassung: 
Die Kodes sind bei Eintritt, d.h. innerhalb von 3 Arbeitstagen, sowie bei Austritt, d.h. frühestens 3 Arbeitstage vor Austritt, zu erfassen.
Die Scores sind nach den Erhebungsvorgaben des ANQ abzubilden.";non;OFS;1;16.07.2025;4;
5;ZAA.13.1;T;ADL-Item 1 [ADL 1], Essen und Trinken;non;;0;;5;
6;ZAA.13.11;T;ADL 1, Score 0;oui;;0;;6;
6;ZAA.13.12;T;ADL 1, Score 2;oui;;0;;6;
6;ZAA.13.13;T;ADL 1, Score 4;oui;;0;;6;
5;ZAA.13.2;T;ADL-Item 2 [ADL 2], Persönliche Pflege;non;;0;;5;
6;ZAA.13.21;T;ADL 2, Score 0;oui;;0;;6;
6;ZAA.13.22;T;ADL 2, Score 1;oui;;0;;6;
6;ZAA.13.23;T;ADL 2, Score 2;oui;;0;;6;
6;ZAA.13.24;T;ADL 2, Score 4;oui;;0;;6;
5;ZAA.13.3;T;ADL-Item 3 [ADL 3], An- und Ausziehen;non;;0;;5;
6;ZAA.13.31;T;ADL 3, Score 0;oui;;0;;6;
6;ZAA.13.32;T;ADL 3, Score 1;oui;;0;;6;
6;ZAA.13.33;T;ADL 3, Score 2;oui;;0;;6;
6;ZAA.13.34;T;ADL 3, Score 4;oui;;0;;6;
5;ZAA.13.4;T;ADL-Item 4 [ADL 4], Baden/Duschen;non;;0;;5;
6;ZAA.13.41;T;ADL 4, Score 0;oui;;0;;6;
6;ZAA.13.42;T;ADL 4, Score 1;oui;;0;;6;
6;ZAA.13.43;T;ADL 4, Score 2;oui;;0;;6;
6;ZAA.13.44;T;ADL 4, Score 4;oui;;0;;6;
5;ZAA.13.5;T;ADL-Item 5 [ADL 5], Transfer Bett/Stuhl/Rollstuhl;non;;0;;5;
6;ZAA.13.51;T;ADL 5, Score 0;oui;;0;;6;
6;ZAA.13.52;T;ADL 5, Score 1;oui;;0;;6;
6;ZAA.13.53;T;ADL 5, Score 2;oui;;0;;6;
6;ZAA.13.54;T;ADL 5, Score 4;oui;;0;;6;
5;ZAA.13.6;T;ADL-Item 6 [ADL 6], Fortbewegung auf der Ebene;non;;0;;5;
6;ZAA.13.61;T;ADL 6, Score 0;oui;;0;;6;
6;ZAA.13.62;T;ADL 6, Score 1;oui;;0;;6;
6;ZAA.13.63;T;ADL 6, Score 2;oui;;0;;6;
6;ZAA.13.64;T;ADL 6, Score 3;oui;;0;;6;
6;ZAA.13.65;T;ADL 6, Score 4;oui;;0;;6;
5;ZAA.13.7;T;ADL-Item 7 [ADL 7], Treppensteigen;non;;0;;5;
6;ZAA.13.71;T;ADL 7, Score 0;oui;;0;;6;
6;ZAA.13.72;T;ADL 7, Score 1;oui;;0;;6;
6;ZAA.13.73;T;ADL 7, Score 2;oui;;0;;6;
6;ZAA.13.74;T;ADL 7, Score 4;oui;;0;;6;
5;ZAA.13.8;T;ADL-Item 8 [ADL 8], Toilettenbenutzung;non;;0;;5;
6;ZAA.13.81;T;ADL 8, Score 0;oui;;0;;6;
6;ZAA.13.82;T;ADL 8, Score 1;oui;;0;;6;
6;ZAA.13.83;T;ADL 8, Score 2;oui;;0;;6;
6;ZAA.13.84;T;ADL 8, Score 4;oui;;0;;6;
5;ZAA.13.9;T;ADL-Item 9 [ADL 9], Stuhlkontrolle;non;;0;;5;
6;ZAA.13.91;T;ADL 9, Score 0;oui;;0;;6;
6;ZAA.13.92;T;ADL 9, Score 2;oui;;0;;6;
6;ZAA.13.93;T;ADL 9, Score 4;oui;;0;;6;
5;ZAA.13.A;T;ADL-Item 10 [ADL 10], Harnkontrolle;non;;0;;5;
6;ZAA.13.A1;T;ADL 10, Score 0;oui;;0;;6;
6;ZAA.13.A2;T;ADL 10, Score 1;oui;;0;;6;
6;ZAA.13.A3;T;ADL 10, Score 4;oui;;0;;6;
5;ZAA.13.B;T;ADL-Item 11 [ADL 11], Verstehen;non;;0;;5;
6;ZAA.13.B1;T;ADL 11, Score 0;oui;;0;;6;
6;ZAA.13.B2;T;ADL 11, Score 1;oui;;0;;6;
6;ZAA.13.B3;T;ADL 11, Score 3;oui;;0;;6;
6;ZAA.13.B4;T;ADL 11, Score 4;oui;;0;;6;
5;ZAA.13.C;T;ADL-Item 12 [ADL 12], Verständlichkeit;non;;0;;5;
6;ZAA.13.C1;T;ADL 12, Score 0;oui;;0;;6;
6;ZAA.13.C2;T;ADL 12, Score 1;oui;;0;;6;
6;ZAA.13.C3;T;ADL 12, Score 4;oui;;0;;6;
5;ZAA.13.D;T;ADL-Item 13 [ADL 13], Soziales Verhalten;non;;0;;5;
6;ZAA.13.D1;T;ADL 13, Score 0;oui;;0;;6;
6;ZAA.13.D2;T;ADL 13, Score 2;oui;;0;;6;
6;ZAA.13.D3;T;ADL 13, Score 4;oui;;0;;6;
5;ZAA.13.E;T;ADL-Item 14 [ADL 14], Problemlösen;non;;0;;5;
6;ZAA.13.E1;T;ADL 14, Score 0;oui;;0;;6;
6;ZAA.13.E2;T;ADL 14, Score 2;oui;;0;;6;
6;ZAA.13.E3;T;ADL 14, Score 4;oui;;0;;6;
5;ZAA.13.F;T;ADL-Item 15 [ADL 15], Gedächtnis;non;;0;;5;
6;ZAA.13.F1;T;ADL 15, Score 0;oui;;0;;6;
6;ZAA.13.F2;T;ADL 15, Score 2;oui;;0;;6;
6;ZAA.13.F3;T;ADL 15, Score 4;oui;;0;;6;
3;ZAA.2;T;Messinstrumente zur Erfassung der Polymorbidität;non;;0;;3;
4;ZAA.21;T;Cumulative Illness Rating Scale [CIRS];non;;0;;4;
